communication_range,Av Savings Alliance,Av Savings Contractors,Av Savings Managers,Av Savings non-Alliance,Total Fuel Used,steps,negotiation_method,joining_method,n_manager,origin_airport_x,origin_airport_y,destination_airport_x,destination_airport_y,max_bid_contractor,min_bid_auctioneer
500,585.7137637700076,534.0232784207087,619.5985144835571,559.4656200985032,34019.9,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,668.8048668205709,643.2697004230934,670.1212341142586,643.2522274958462,33205.06,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,670.5206538549614,643.7161812125129,654.1483968836668,632.8013432316498,32060.94,3778,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,609.2761276191244,560.8789604218349,605.1303751769937,558.1151254604143,35721.42,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,582.9597723062527,604.9038353139296,595.6211643581023,613.6541857136903,34827.79,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,520.4677694591469,574.5662865841192,572.4656735511587,609.3015764132257,34091.0,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,594.3742508927673,629.8740887622229,616.9806846122398,644.5152644368717,33670.18,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,556.8489463969471,563.5210087549439,566.5318834413756,570.076662607444,35730.76,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,643.6461521196366,653.8004871044541,613.7925243108868,635.2316673250732,33529.36,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,562.5747294311252,619.9962251213233,570.0834645774378,625.0020485521984,34063.05,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,695.0342423526588,707.2807468062664,702.4519166222178,712.2258629859724,34867.6,3891,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,671.5209483451833,635.2005134957716,649.5465006168553,620.0726821061833,32693.18,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,531.622048368096,567.3273410831014,592.6954370606021,608.042933544772,35464.28,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,646.685608442359,627.8653565848919,598.0134358319838,595.4172415113082,34232.62,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,592.4992824220519,585.9579699670655,624.8311344167477,606.2167658152067,33648.36,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,627.2146192014108,624.6972081843043,651.4639042544343,640.8633982196533,35168.66,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,674.875262991249,649.0122445402868,668.7342950734756,645.5756676128774,33379.62,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,669.8351836061313,664.119378406573,642.6864421033492,646.7346486148258,32407.62,3435,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,702.3041686111111,706.2323788638998,688.2405380931441,697.4563532109468,34567.34,3974,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,507.01173760862986,565.8219943225196,574.380874436446,610.4494562039329,34796.92,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,561.4987818551948,587.6313128772347,612.4356888137803,621.589250849625,34244.0,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,531.9745417077675,572.6292873622066,555.9539012971884,588.615527088487,35190.36,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,685.6464286149824,639.7617223833381,665.5341947509247,626.3535664739662,34990.1,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,652.6499040935272,640.3288665389616,672.9498495352842,651.6874313003781,35967.52,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,731.9277764251644,711.7746389232078,732.9990170671128,709.6588822653193,35488.62,3998,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,647.5086995715607,646.8504888665042,648.3322339553735,647.3995117890461,34581.5,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,584.7285930523631,610.3864075116848,615.1804125238268,630.8474206597322,35502.34,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,630.6673734105387,526.2248511600872,659.4681592393708,540.9839314433324,36065.26,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,649.9081030382092,649.1890806827347,632.5463248958488,637.614561921161,36863.26,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,701.7568609367786,685.5207274184888,725.662134446496,700.1195295240336,36585.42,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,350.35917277117244,549.1009593587346,526.0131757700882,665.4340352383903,37309.92,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,721.3389955058472,741.9745009920357,715.1837747466708,737.871020485918,36141.02,3858,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,648.1415658336516,650.2646301212009,617.1872943696688,631.8336048619811,35338.94,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,622.4748119797647,626.7915368888658,594.0247135676577,606.7325771700876,35069.16,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,585.6438615263744,558.8813263097768,657.175032897026,603.2923170039695,35153.18,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,571.7070216616817,572.8531632960629,637.1316055503264,616.4695525551595,37125.74,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,601.3891501069472,645.3362678658746,614.6362452621637,653.1443305492285,33211.56,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,638.285526769903,645.0372331053434,625.231758648204,635.674538542306,35223.62,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,616.7935802154864,661.1105857449277,624.9149804463171,665.3183323888612,34302.5,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,677.7988167541364,657.3420209820226,682.0440432419014,660.995572715862,34222.82,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,600.0523496677475,568.8096004992947,633.8370518194151,589.1651535564023,35944.76,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,683.8720635673124,693.4357427147769,695.0521498225066,700.889133551573,35283.12,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
